10, -0.1000, -0.1127, -0.1452, -0.1707, -0.1908, -0.2069, -0.2197, -0.2045, -0.1880, -0.1832, -0.1865, -0.1997, -0.2125, -0.1336, -0.0079, 0.1677, 0.3889, 0.6093, 0.7730, 0.6237, 0.4111, 0.2076, 0.0430, -0.0873, -0.1871, -0.1724, -0.1647, -0.1612, -0.1598, -0.1601, -0.1659, -0.1529, -0.1474, -0.1432, -0.1396, -0.1360, -0.1355, -0.1292, -0.1226, -0.1155, -0.1080, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
11, -0.1000, -0.1127, -0.1452, -0.1707, -0.1908, -0.2069, -0.2197, -0.2045, -0.1880, -0.1832, -0.1865, -0.1997, -0.2125, -0.1970, -0.1830, -0.1793, -0.1810, -0.1904, -0.2020, -0.1866, -0.1759, -0.1724, -0.1727, -0.1776, -0.1871, -0.1724, -0.1647, -0.1612, -0.1598, -0.1601, -0.1659, -0.1529, -0.1474, -0.1432, -0.1396, -0.1360, -0.1355, -0.1292, -0.1226, -0.1155, -0.1080, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
12, -0.1000, -0.1127, -0.1452, -0.1707, -0.1908, -0.2069, -0.2197, -0.2045, -0.1880, -0.1832, -0.1865, -0.1997, -0.2125, -0.1970, -0.1830, -0.1793, -0.1810, -0.1904, -0.2020, -0.1866, -0.1759, -0.1724, -0.1727, -0.1776, -0.1871, -0.1724, -0.1647, -0.1612, -0.1598, -0.1601, -0.1659, -0.1529, -0.1474, -0.1432, -0.1396, -0.1360, -0.1355, -0.1292, -0.1226, -0.1155, -0.1080, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
13, -0.1000, -0.1127, -0.1452, -0.1707, -0.1908, -0.2069, -0.2197, -0.2045, -0.1880, -0.1832, -0.1865, -0.1997, -0.2125, -0.1970, -0.1830, -0.1793, -0.1810, -0.1904, -0.2020, -0.1866, -0.1759, -0.1724, -0.1727, -0.1776, -0.1871, -0.1724, -0.1647, -0.1612, -0.1598, -0.1601, -0.1659, -0.1529, -0.1474, -0.1432, -0.1396, -0.1360, -0.1355, -0.1292, -0.1226, -0.1155, -0.1080, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
14, -0.1000, -0.1127, -0.1452, -0.1707, -0.1908, -0.2069, -0.2197, -0.2045, -0.1880, -0.1832, -0.1865, -0.1997, -0.2125, -0.1970, -0.1830, -0.1793, -0.1810, -0.1904, -0.2020, -0.1866, -0.1759, -0.1724, -0.1727, -0.1776, -0.1871, -0.1724, -0.1647, -0.1612, -0.1598, -0.1601, -0.1659, -0.1529, -0.1474, -0.1432, -0.1396, -0.1360, -0.1355, -0.1292, -0.1226, -0.1155, -0.1080, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
15, -0.1000, -0.1127, -0.1452, -0.1707, -0.1908, -0.2069, -0.2197, -0.2045, -0.1880, -0.1832, -0.1865, -0.1997, -0.2125, -0.1970, -0.1830, -0.1793, -0.1810, -0.1904, -0.2020, -0.1866, -0.1759, -0.1724, -0.1727, -0.1776, -0.1871, -0.1724, -0.1647, -0.1612, -0.1598, -0.1601, -0.1659, -0.1529, -0.1474, -0.1432, -0.1396, -0.1360, -0.1355, -0.1292, -0.1226, -0.1155, -0.1080, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
16, -0.1000, -0.1127, -0.1452, -0.1707, -0.1908, -0.2069, -0.2197, -0.1525, -0.0373, 0.1357, 0.3602, 0.5678, 0.7219, 0.5814, 0.3791, 0.1677, 0.0034, -0.1176, -0.2020, -0.1866, -0.1759, -0.1724, -0.1727, -0.1776, -0.1871, -0.0750, 0.0751, 0.2581, 0.4697, 0.7002, 0.8849, 0.7165, 0.5085, 0.3241, 0.1593, 0.0081, -0.1355, -0.1292, -0.1226, -0.1155, -0.1080, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
17, -0.1000, 0.0226, 0.1478, 0.2754, 0.4056, 0.5384, 0.6738, 0.5415, 0.3510, 0.1357, -0.0282, -0.1405, -0.2125, -0.1970, -0.1830, -0.1793, -0.1810, -0.1904, -0.2020, -0.1866, -0.1759, -0.1724, -0.1727, -0.1776, -0.1871, -0.1724, -0.1647, -0.1612, -0.1598, -0.1601, -0.1659, -0.1529, -0.1474, -0.1432, -0.1396, -0.1360, -0.1355, -0.1292, -0.1226, -0.1155, -0.1080, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
18, -0.1000, -0.1127, -0.1452, -0.1707, -0.1908, -0.2069, -0.2197, -0.2045, -0.1880, -0.1832, -0.1865, -0.1997, -0.2125, -0.2041, -0.1964, -0.1949, -0.1968, -0.2007, -0.2059, -0.1983, -0.1922, -0.1875, -0.1841, -0.1841, -0.1871, -0.1724, -0.1647, -0.1612, -0.1598, -0.1601, -0.1659, -0.1529, -0.1474, -0.1432, -0.1396, -0.1360, -0.1355, -0.1258, -0.1199, -0.1138, -0.1072, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
19, -0.1000, -0.1127, -0.1452, -0.1707, -0.1908, -0.2069, -0.2197, -0.2045, -0.1880, -0.1832, -0.1865, -0.1997, -0.2125, -0.2041, -0.1964, -0.1949, -0.1968, -0.2007, -0.2059, -0.1983, -0.1922, -0.1875, -0.1841, -0.1841, -0.1871, -0.0750, 0.0751, 0.2581, 0.4697, 0.7002, 0.8849, 0.7165, 0.5085, 0.3241, 0.1593, 0.0081, -0.1355, -0.1258, -0.1199, -0.1138, -0.1072, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
20, -0.1000, -0.1127, -0.1452, -0.1707, -0.1908, -0.2069, -0.2197, -0.2045, -0.1880, -0.1832, -0.1865, -0.1997, -0.2125, -0.2041, -0.1964, -0.1949, -0.1968, -0.2007, -0.2059, -0.1983, -0.1922, -0.1875, -0.1841, -0.1841, -0.1871, -0.1724, -0.1647, -0.1612, -0.1598, -0.1601, -0.1659, -0.0302, 0.1352, 0.3241, 0.5311, 0.7503, 0.9461, 0.7697, 0.5844, 0.4131, 0.2486, 0.0833, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
21, -0.1000, -0.1127, -0.1452, -0.1707, -0.1908, -0.2069, -0.2197, -0.2045, -0.1880, -0.1832, -0.1865, -0.1997, -0.2125, -0.2041, -0.1964, -0.1949, -0.1968, -0.2007, -0.2059, -0.1983, -0.1922, -0.1875, -0.1841, -0.1841, -0.1871, -0.1724, -0.1647, -0.1612, -0.1598, -0.1601, -0.1659, -0.1529, -0.1474, -0.1432, -0.1396, -0.1360, -0.1355, 0.0305, 0.2156, 0.4131, 0.6160, 0.8167, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
22, -0.1000, -0.1127, -0.1452, -0.1707, -0.1908, -0.2069, -0.2197, -0.2045, -0.1880, -0.1832, -0.1865, -0.1997, -0.2125, -0.2041, -0.1964, -0.1949, -0.1968, -0.2007, -0.2059, -0.1983, -0.1922, -0.1875, -0.1841, -0.1841, -0.1871, -0.1724, -0.1647, -0.1612, -0.1598, -0.1601, -0.1659, -0.1529, -0.1474, -0.1432, -0.1396, -0.1360, -0.1355, -0.1258, -0.1199, -0.1138, -0.1072, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
